elevation,slope,twi,stream_proximity,lulc,rain_0,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,flood_label,event_date
128,11.229517936706543,9.065938936821006,1140.5118483984486,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
35,11.43956470489502,9.452221706453534,858.4028130714624,10,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
152,9.195145606994629,11.141917053539009,58.94416116215076,10,217.0370986671187,742.2109990119934,217.60689169168472,379.71167397499084,126.30127397179604,213.72199056856334,184.77147774398327,0,2020-10-12
4,1.8543341159820557,10.878164941341359,1474.9948046502727,40,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
4,0.9274099469184875,12.264408899769755,140.0119293652742,40,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
4,2.143993377685547,12.119513280458515,266.7369650485626,40,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
6,1.3390575647354126,15.488683005345605,57.34560774349872,10,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
20,-9999,-9999,4816.660576892181,60,233.93373927869834,542.1912722289562,364.9991273880005,566.2305375039577,110.95451415330172,220.67587669193745,166.17773270606995,0,2020-10-12
100,10.060420989990234,9.1776414925664,590.1085410942129,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
3,1.934069275856018,11.529145529245476,1129.0761530819645,40,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
590,1.338576078414917,11.899277750526615,458.15082306913433,10,165.681136357598,701.9701819419861,164.47099082171917,525.1545954942703,120.41150357201695,119.19386260956526,86.8203439116478,0,2020-10-12
8,3.973412275314331,12.64035046511961,232.43226889551897,60,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
8,1.3403161764144897,11.202396525938315,341.0425618210859,60,243.38390777166933,447.0274988338351,393.79178833961487,409.54358760640025,68.4775294745341,207.8176981806755,261.54458421468735,0,2020-10-12
629,4.698250770568848,13.584951284423711,64.97873871024308,10,157.7868296955712,578.4246733188629,243.35228312015533,301.4925026893616,66.66570380050689,141.38642129302025,119.55902954936028,0,2020-10-12
192,12.654293060302734,10.446926437578126,266.77903576612437,10,224.4783623609692,679.8692514896393,218.8511769771576,395.2570333480835,152.13860172219574,192.07732373476028,104.37762644328177,0,2020-10-12
3,3.040433168411255,15.08023122738198,217.11898432789746,80,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
55,13.766572952270508,8.854612303721494,508.68189114685856,10,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
270,18.232730865478516,9.476307871266586,221.9930218632966,10,165.681136357598,701.9701819419861,164.47099082171917,525.1545954942703,120.41150357201695,119.19386260956526,86.8203439116478,0,2020-10-12
138,17.31262969970703,11.946100535368494,92.54852505926664,40,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
18,13.862448692321777,8.848239954289392,822.7173220531557,30,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
139,14.876301765441895,9.46755231545487,612.3846497770963,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
38,15.669496536254883,8.720083395315617,256.5060302312803,10,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
576,7.666149616241455,9.454718218050235,228.2305491103872,10,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
4,2.7802884578704834,10.473706196298332,461.3850798700051,80,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
428,15.528861999511719,8.728255095470942,1083.7239281053319,10,156.0976487416774,539.159342401661,534.9978134632111,292.36483973264694,18.06625248491764,150.23731165379286,248.79868268966675,0,2020-10-12
462,13.267999649047852,8.89422662066365,740.3024649212779,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
11,0.9682983756065369,12.220274860026459,892.4980139925042,10,141.097161446698,352.8075276091695,580.4283275604248,295.5914882570505,29.40964498743415,110.24537768680602,371.1693587899208,0,2020-10-12
163,8.76768684387207,14.146188440736141,98.06482719941006,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
271,18.92836570739746,8.519881946079153,348.87108930777606,10,204.95379648264498,669.3297574520111,243.39537072181702,351.2458243370056,142.0037538409233,206.92250502109528,102.66939599532634,0,2020-10-12
13,3.440671920776367,11.357573927638086,107.47671599308585,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
14,6.732998847961426,9.990933094401338,1566.6996092497238,10,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
597,9.615571975708008,11.303776834744733,163.43464381710808,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
8,1.3399837017059326,11.203108849656797,390.0039767030873,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
7,0.9274099469184875,11.571630917021704,324.70749170013653,10,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
4,-9999,-9999,612.8327192283701,10,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
126,9.945602416992188,13.775774892860621,156.40842613083592,10,195.16987634077668,735.8910536766052,187.41151347756386,437.5286157131195,171.70000314712524,193.1703063584864,54.23968891054392,0,2020-10-12
312,18.14326286315918,8.564418383385716,858.9353969404447,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
291,6.069070816040039,9.68935585657796,515.1215341037233,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
8,2.1451826095581055,17.059042375792423,22.331343556791687,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
32,4.175501823425293,10.471840389684978,255.291013005709,10,229.1454329737462,532.8766725063324,250.39141964912415,356.43553948402405,151.96979868412018,268.76816713809967,133.20594760775566,0,2020-10-12
150,11.88767147064209,9.411543323360405,1391.3996191014899,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
56,4.010717868804932,11.205542671149122,291.17392420036566,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
70,4.752922534942627,9.935654132103208,248.57369812638802,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
618,9.554845809936523,10.147195036769856,1880.4561583053471,60,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
3,0.9670853018760681,16.373791998072814,13.970100517239661,40,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
63,6.535443305969238,9.615640904020431,634.903435281076,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
917,19.37976837158203,8.49436368487712,1364.0412845645947,10,199.5646218021866,723.5484743118286,243.59929358959198,328.15808033943176,182.41028441488743,221.564612865448,108.40501042455435,0,2020-10-12
575,10.594611167907715,14.885887783152816,163.47558953272747,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
48,0.9665440917015076,11.530710846561728,1088.1428096845766,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
9,2.1455628871917725,17.20318127407466,42.95178278902392,10,188.71316995378584,324.93151807785034,416.1675567626953,377.2705691829324,42.58012351766229,186.31042588874698,291.8561445772648,0,2020-10-12
30,6.745509624481201,9.988504921170577,662.7984950673429,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
101,12.213446617126465,8.977989007329171,372.00374707255787,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
415,13.846428871154785,8.849763389722881,930.4832558492751,10,224.4783623609692,679.8692514896393,218.8511769771576,395.2570333480835,152.13860172219574,192.07732373476028,104.37762644328177,0,2020-10-12
24,4.281379699707031,10.04039148239801,810.0809841374726,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
238,9.945362091064453,9.190949834935537,178.07035788346982,10,204.95379648264498,669.3297574520111,243.39537072181702,351.2458243370056,142.0037538409233,206.92250502109528,102.66939599532634,0,2020-10-12
592,8.93713092803955,14.724341137428615,80.7837101606845,10,165.681136357598,701.9701819419861,164.47099082171917,525.1545954942703,120.41150357201695,119.19386260956526,86.8203439116478,0,2020-10-12
13,3.0396480560302734,13.380575589447707,109.33365446151728,10,215.29902089154348,301.5322926044464,370.0094063282013,390.82669223845005,139.69069455750287,227.4276151806116,120.94387876614928,0,2020-10-12
9,7.900829792022705,16.857850966810275,71.4890572288492,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
16,3.704791784286499,10.591452983981593,288.3991009286997,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
27,3.8283658027648926,10.557322485607662,84.84603710693908,40,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
96,1.9305189847946167,16.865495330757337,137.4179126024881,10,170.04719519987702,625.6759734153748,165.85049499943852,641.5449296236038,151.0201914133504,152.22239869087934,68.28045873716474,0,2020-10-12
208,13.515195846557617,8.873991537277494,1218.2003166352508,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
227,18.979732513427734,8.516577602488324,480.3285344636643,10,212.82988952845335,563.6888494491577,205.2952402830124,380.0944045446813,115.50400888361037,185.52854761481285,99.86876905802637,0,2020-10-12
92,5.630077838897705,10.170925629280108,317.4204189415558,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
258,15.257861137390137,8.747800947486715,687.4131256551968,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
6,1.3391897678375244,11.897959913140305,390.06087956674247,50,235.11704946076497,376.68234441429377,335.9431756734848,369.655441865325,92.70098259299994,205.4511413872242,113.22392070293427,0,2020-10-12
5,2.1465811729431152,10.73056424454459,1923.552405554887,60,141.097161446698,352.8075276091695,580.4283275604248,295.5914882570505,29.40964498743415,110.24537768680602,371.1693587899208,0,2020-10-12
18,3.4387199878692627,12.206222013576719,696.0358865119787,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
6,1.340012788772583,11.203047652180492,2299.5735243360436,10,250.00693822838366,454.4126080274582,427.82807898521423,567.0326998829842,82.16353802382946,182.0572436377406,260.7005934417248,0,2020-10-12
11,5.012091636657715,9.881553649979821,1534.3892314550226,10,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
1195,10.615840911865234,9.124365633504931,1837.9561281094616,10,174.43909255275503,617.6924633979797,170.89423885941505,436.4999556541443,184.76653635501862,178.23896430712193,38.077114353422076,0,2020-10-12
47,15.328452110290527,12.572053971918747,4.85439334955026,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
289,12.03110408782959,12.327531637476238,122.76400501737339,10,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
11,0.9274099469184875,11.571401704679433,1022.696950953025,10,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
11,1.3401213884353638,11.202813900793574,833.3923013057055,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
712,13.648222923278809,8.864795318999597,874.373234325183,10,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
6,6.464860916137695,9.625055806778576,2724.995273187423,50,250.00693822838366,454.4126080274582,427.82807898521423,567.0326998829842,82.16353802382946,182.0572436377406,260.7005934417248,0,2020-10-12
592,13.56433391571045,8.871196148220712,789.3096739463055,10,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
7,2.0910584926605225,10.758104562293415,1453.442264683156,50,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
33,9.942102432250977,9.189637417710426,736.3909037320934,60,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
661,9.56162166595459,9.231186913243793,903.3268710624701,10,167.1816822933033,737.1440043449402,177.16068800818175,589.3978592157364,140.56190735287964,162.60761387087405,32.1399787357077,0,2020-10-12
159,11.957487106323242,9.000669919134719,1348.2346138661435,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
407,12.867884635925293,8.926145303352456,1232.4280848523201,10,204.95379648264498,669.3297574520111,243.39537072181702,351.2458243370056,142.0037538409233,206.92250502109528,102.66939599532634,0,2020-10-12
464,19.675256729125977,9.170560995853856,755.0847795502625,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
13,0.9667755365371704,13.476146789795347,233.5291341386591,50,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
119,13.315797805786133,8.889867498739614,507.4395931895483,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
44,1.8543341159820557,11.572412358723856,442.3662773716729,40,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
165,5.157206058502197,11.55966708714693,501.5214996891646,40,193.2692782523227,558.1917576789856,194.31004291772842,558.1912795305252,133.64714749064296,186.97071504592896,58.60442276112735,0,2020-10-12
219,11.279751777648926,9.754823067928692,447.0094825704834,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
84,4.6273674964904785,9.96369223699697,442.47878948390127,10,204.95379648264498,669.3297574520111,243.39537072181702,351.2458243370056,142.0037538409233,206.92250502109528,102.66939599532634,0,2020-10-12
184,10.597787857055664,10.222681889554568,1023.8102112974067,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
7,3.3849122524261475,12.067437356657704,105.03380344490975,60,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
15,6.5356526374816895,10.307302864168104,1124.3978455414365,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
133,11.902078628540039,9.005433993807044,1634.684833843159,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
81,5.452486515045166,14.805291366435887,48.80209581615253,40,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
444,18.77324867248535,8.52789361667692,290.297418981053,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
384,15.523425102233887,9.13560747116907,1108.605315969935,10,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
125,0.9653223752975464,12.449499664843799,1053.500946196652,10,195.16987634077668,735.8910536766052,187.41151347756386,437.5286157131195,171.70000314712524,193.1703063584864,54.23968891054392,0,2020-10-12
13,0.9274099469184875,12.669816884193425,276.40885764067224,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
139,3.966923952102661,11.98975541429787,112.51091019203501,10,221.1248344995547,694.0358262062073,226.87143117189407,347.1388795375824,185.53650687634945,198.7400738298893,155.82217898219824,0,2020-10-12
682,3.704791784286499,10.186286723245647,2133.178481217797,30,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
5,1.3400318622589111,11.20300616570729,569.7320051491594,40,243.38390777166933,447.0274988338351,393.79178833961487,409.54358760640025,68.4775294745341,207.8176981806755,261.54458421468735,0,2020-10-12
7,2.091034173965454,10.758169114033874,722.8434938665644,10,250.33441385813057,531.928966999054,329.20928597450256,499.7969061732292,103.34599695261568,205.63920215331018,204.34209260344505,0,2020-10-12
110,12.013632774353027,10.247795739819662,463.58195071725277,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
411,19.093782424926758,9.203538088043326,1041.1965990445794,60,193.2692782523227,558.1917576789856,194.31004291772842,558.1912795305252,133.64714749064296,186.97071504592896,58.60442276112735,0,2020-10-12
17,2.0911481380462646,11.451013237176136,521.9927615839723,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
10,3.8283910751342773,11.538044079013957,405.3742059738055,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
32,4.754039764404297,9.935068077167017,1559.0769746252188,60,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
105,13.93979549407959,8.841924613618065,521.958888429687,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
90,10.728190422058105,9.112107211006617,763.177103648439,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
48,2.1450092792510986,11.1376417459612,1483.9489714708645,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
571,4.1753339767456055,13.998425437194332,4.036195811192312,40,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
79,14.226007461547852,10.835989635408659,53.284246688508134,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
588,2.0903100967407227,10.760100311920151,135.6515234170569,10,165.681136357598,701.9701819419861,164.47099082171917,525.1545954942703,120.41150357201695,119.19386260956526,86.8203439116478,0,2020-10-12
42,3.8589255809783936,10.145322035741096,635.0320495139324,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
44,12.80571460723877,13.361420977097959,24.681768629729717,80,217.0370986671187,742.2109990119934,217.60689169168472,379.71167397499084,126.30127397179604,213.72199056856334,184.77147774398327,0,2020-10-12
175,12.803247451782227,8.931682011689112,180.18178400390417,10,174.43909255275503,617.6924633979797,170.89423885941505,436.4999556541443,184.76653635501862,178.23896430712193,38.077114353422076,0,2020-10-12
162,13.2803316116333,9.29720971998801,824.9463678589478,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
90,4.69699764251709,10.353787126294957,1163.161868304816,10,215.29902089154348,301.5322926044464,370.0094063282013,390.82669223845005,139.69069455750287,227.4276151806116,120.94387876614928,0,2020-10-12
8,1.3406364917755127,11.201711207154908,757.0206481753667,10,188.71316995378584,324.93151807785034,416.1675567626953,377.2705691829324,42.58012351766229,186.31042588874698,291.8561445772648,0,2020-10-12
11,3.384841203689575,10.968909902211248,943.7538433678538,60,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
165,15.768472671508789,8.713800283425819,581.1728600889028,10,224.4783623609692,679.8692514896393,218.8511769771576,395.2570333480835,152.13860172219574,192.07732373476028,104.37762644328177,0,2020-10-12
18,1.8543341159820557,10.878162167180758,273.46626600891204,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
905,15.038408279418945,8.762718140018325,416.2848333332706,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
313,18.498991012573242,8.542920801871773,1708.6170699900758,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
526,13.769662857055664,8.85413492433428,481.4302997401182,10,170.0048583317548,853.525398850441,299.93729543685913,300.4794172644615,47.8108780477196,142.46363294124603,209.0226591527462,0,2020-10-12
8,2.1443676948547363,11.98559835120797,1343.330566615932,60,250.33441385813057,531.928966999054,329.20928597450256,499.7969061732292,103.34599695261568,205.63920215331018,204.34209260344505,0,2020-10-12
5,1.3391938209533691,11.204804304385695,461.3876399836907,10,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
581,7.381030082702637,9.493119948625571,405.7836754457012,10,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
99,12.75907039642334,14.427999879877841,0.5860130486131067,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
9,0.9274099469184875,11.57024709258661,2699.211238829751,60,141.097161446698,352.8075276091695,580.4283275604248,295.5914882570505,29.40964498743415,110.24537768680602,371.1693587899208,0,2020-10-12
143,1.339315414428711,12.45730588910433,857.113477371233,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
16,8.151162147521973,9.796690968399366,5879.659444229105,60,233.93373927869834,542.1912722289562,364.9991273880005,566.2305375039577,110.95451415330172,220.67587669193745,166.17773270606995,0,2020-10-12
663,11.033302307128906,9.08400736404001,407.79095289809925,10,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
92,13.072563171386719,8.909506116823419,870.1468656177353,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
8,0.9274099469184875,11.975756277487664,417.2144297197175,60,141.097161446698,352.8075276091695,580.4283275604248,295.5914882570505,29.40964498743415,110.24537768680602,371.1693587899208,0,2020-10-12
29,9.052327156066895,10.202317911078925,311.1758349697283,10,229.1454329737462,532.8766725063324,250.39141964912415,356.43553948402405,151.96979868412018,268.76816713809967,133.20594760775566,0,2020-10-12
82,12.807400703430176,8.929975817855258,1235.3507900619288,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
149,9.442913055419922,9.242081006916743,609.4251228031962,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
12,6.857109546661377,10.258820446531542,797.9512066686926,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
706,4.0103983879089355,10.512624625609668,336.95318519119445,10,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
13,1.3394216299057007,11.204315463570605,615.4626994704545,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
8,2.6777760982513428,11.203890880353025,897.3234547094222,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
2,1.3398383855819702,12.99518074439517,518.4801839372134,50,250.33441385813057,531.928966999054,329.20928597450256,499.7969061732292,103.34599695261568,205.63920215331018,204.34209260344505,0,2020-10-12
215,11.327613830566406,10.309943614317957,378.26374689597424,10,224.4783623609692,679.8692514896393,218.8511769771576,395.2570333480835,152.13860172219574,192.07732373476028,104.37762644328177,0,2020-10-12
26,9.576034545898438,9.228156221481694,1009.1860956449405,60,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
1088,12.508858680725098,8.955097031048439,980.2854767814786,10,221.1248344995547,694.0358262062073,226.87143117189407,347.1388795375824,185.53650687634945,198.7400738298893,155.82217898219824,0,2020-10-12
415,3.383422374725342,10.27744209846695,600.8456915486039,10,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
9,1.8543341159820557,13.82383545651178,202.24691649467223,10,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
18,10.595436096191406,9.124721459826473,445.8140481825574,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
