system:index,elevation,flood_label,lulc,rain_0,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,slope,twi,.geo
1902,5,0,40,25.25999946333468,9.109999755397439,15.859999537467957,46.399998515844345,3.519999887794256,9.269999753683805,7.799999810755253,5.0440383,2.4274327302043814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.86718563109412,9.692641431863251]}"
1903,4,0,80,32.31999912299216,7.55999986641109,7.999999737367034,39.80999922938645,1.809999942779541,5.30999987013638,0.29999999701976776,7.10997,2.7747254645521156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.22938635365114,9.50372572761291]}"
1904,4,0,10,40.45999903976917,15.109999790787697,31.569998905062675,39.35999880731106,1.3399999886751175,3.359999915584922,-9999,2.079947,3.315445988666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4697755236815,10.36637789495289]}"
1905,2,0,60,32.68999928608537,6.439999885857105,5.649999897927046,42.50999868474901,0.9199999887496233,2.10999995470047,0.7399999722838402,2.0964136,3.3075533304222176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36278617334284,9.563553525535276]}"
1906,0,0,40,35.51999934017658,4.9899998642504215,19.209999591112137,32.61999909579754,1.1099999565631151,4.209999777376652,-9999,1.3214258,5.378777094416539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2862497111359,9.9192863780466]}"
1907,8,0,40,31.509999299421906,34.419999266043305,13.469999760389328,32.37999929860234,15.189999729394913,17.61999929137528,15.999999701976776,4.153827,4.008737913393285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.41120079287504,10.142966883792361]}"
1908,5,0,10,41.92999921925366,24.279999189078808,20.759999312460423,32.69999910891056,2.809999892488122,1.969999946653843,0.12999999523162842,1.3224441,7.552758242983481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23935765330486,10.404107136885912]}"
1909,0,0,40,32.059999227523804,7.829999722540379,16.229999635368586,28.23999934643507,0.3199999928474426,6.029999822378159,-9999,5.0499725,3.1193980123712977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.0189110825819,10.140271937940007]}"
1910,5,0,10,35.51999934017658,4.9899998642504215,19.209999591112137,32.61999909579754,1.1099999565631151,4.209999777376652,-9999,1.8543341,3.4303529125286274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2021674005423,9.921981323898962]}"
1911,8,0,50,37.139999063685536,32.98999920487404,11.679999694228172,36.11999901756644,21.229999842122197,11.569999830797315,2.019999962300062,2.9743998,2.957286651184858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.50633238146332,10.395752804743594]}"
1912,9,0,50,36.999999321997166,32.14999927021563,9.919999614357948,21.279999485239387,19.149999568238854,11.979999713599682,0.5099999867379665,3.7659826,3.41392463033463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.45539790485373,10.357215079054868]}"
1913,3,0,40,31.61999906040728,37.82999926432967,13.429999608546495,27.889999518170953,12.659999627619982,8.739999871701002,16.839999839663506,4.7214785,4.439748838164913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.34975602744129,10.12652771409298]}"
1914,2,0,20,33.47999896854162,21.319999614730477,14.409999743103981,31.859999433159828,1.589999970048666,5.209999846294522,0.5099999979138374,2.0797584,3.315536742626473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.81382570321745,10.227049194385948]}"
1915,4,0,40,15.079999633133411,19.199999507516623,11.919999789446592,53.489998726174235,13.599999826401472,13.569999627768993,26.259999550879,2.6397784,6.883487416621857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.48773725508204,9.501300276345788]}"
1916,7,0,10,22.729999475181103,12.879999594762921,13.429999813437462,50.18999879807234,3.309999942779541,11.909999802708626,8.859999872744083,3.7578523,2.7229448892535584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.7278569305272,9.653295222418812]}"
1917,1,0,50,40.19999872148037,6.679999811574817,25.29999970085919,31.279999114573002,0.13999999687075615,2.9299998860806227,-9999,0.92740995,8.427565146484326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36709808670662,10.062657497392081]}"
1918,0,0,10,34.80999903380871,6.329999849200249,17.219999657943845,32.189999505877495,0.30999999679625034,2.7999999821186066,-9999,2.9351084,4.069220424134271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.17144501782542,10.148087280911845]}"
1919,5,0,40,30.029999017715454,10.109999731183052,11.619999730959535,44.08999878913164,1.7199999652802944,6.739999892190099,0.25999999791383743,1.8803374,3.416417505083534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15258039685887,9.543071937057348]}"
1920,1,0,10,33.7399992197752,16.069999754428864,14.279999807476997,31.229999095201492,0.2199999988079071,4.739999882876873,0.14000000059604645,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.99735151576306,10.218694862243638]}"
1921,2,0,80,30.259999081492424,35.899999141693115,8.319999784231186,14.059999724850059,10.699999775737524,5.749999839812517,0.9899999648332596,1.3221289,3.7688070606476356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15491144231578,10.256693598761899]}"
1922,1,0,40,19.29999928921461,14.049999788403511,14.469999589025974,51.27999870479107,5.159999877214432,13.969999626278877,12.889999747276306,2.096242,4.91707320268747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.8243359920416,9.528788724039849]}"
